"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","126","API 5: POST To Search Product","api","Sun Apr 26 02:41:55 UTC 2026","passed","Sun Apr 26 02:41:56 UTC 2026","Product APIs","api/documented/products.spec.ts","",""
"","3051","API 13: PUT To Update User Account","api","Sun Apr 26 02:41:56 UTC 2026","passed","Sun Apr 26 02:41:59 UTC 2026","User Management APIs","api/documented/user-management.spec.ts","",""
"","1342","Test Case 10: Verify Subscription in home page","ui-chromium","Sun Apr 26 02:43:14 UTC 2026","passed","Sun Apr 26 02:43:15 UTC 2026","Content and Navigation Tests","ui/documented/content-navigation.spec.ts","",""
"","118","API 6: POST To Search Product without search_product parameter","api","Sun Apr 26 02:41:55 UTC 2026","passed","Sun Apr 26 02:41:56 UTC 2026","Product APIs","api/documented/products.spec.ts","",""
"","18620","Test Case 24: Download Invoice after purchase order","ui-chromium","Sun Apr 26 02:42:59 UTC 2026","passed","Sun Apr 26 02:43:18 UTC 2026","Checkout and Order Tests","ui/documented/checkout-flows.spec.ts","",""
"","18542","Test Case 15: Place Order: Register before Checkout","ui-chromium","Sun Apr 26 02:42:28 UTC 2026","passed","Sun Apr 26 02:42:46 UTC 2026","Checkout and Order Tests","ui/documented/checkout-flows.spec.ts","",""
"","2256","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","ui-chromium","Sun Apr 26 02:43:30 UTC 2026","passed","Sun Apr 26 02:43:33 UTC 2026","User Experience Tests","ui/documented/user-experience.spec.ts","",""
"","18758","Test Case 14: Place Order: Register while Checkout","ui-chromium","Sun Apr 26 02:42:27 UTC 2026","passed","Sun Apr 26 02:42:46 UTC 2026","Checkout and Order Tests","ui/documented/checkout-flows.spec.ts","",""
"","13163","Test Case 16: Place Order: Login before Checkout","ui-chromium","Sun Apr 26 02:42:46 UTC 2026","passed","Sun Apr 26 02:42:59 UTC 2026","Checkout and Order Tests","ui/documented/checkout-flows.spec.ts","",""
"","110","API 4: PUT To All Brands List","api","Sun Apr 26 02:41:55 UTC 2026","passed","Sun Apr 26 02:41:55 UTC 2026","Brand APIs","api/documented/brands.spec.ts","",""
