"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5208","Test Case 17: Remove Products From Cart","ui-chromium","2026-09-16","passed","2026-09-16","Cart Operations Tests","ui/documented/cart-operations.spec.ts","",""
"","16079","Test Case 16: Place Order: Login before Checkout","ui-chromium","2026-09-16","passed","2026-09-16","Checkout and Order Tests","ui/documented/checkout-flows.spec.ts","",""
"","2212","API 14: Get user account detail by email","api","2026-09-16","passed","2026-09-16","User Management APIs","api/documented/user-management.spec.ts","",""
"","7436","Test Case 12: Add Products in Cart","ui-chromium","2026-09-16","passed","2026-09-16","Cart Operations Tests","ui/documented/cart-operations.spec.ts","",""
"","162","API 2: POST To All Products List","api","2026-09-16","passed","2026-09-16","Product APIs","api/documented/products.spec.ts","",""
"","5052","Test Case 19: View & Cart Brand Products","ui-chromium","2026-09-16","passed","2026-09-16","Product Discovery Tests","ui/documented/product-discovery.spec.ts","",""
"","3239","Test Case 22: Add to cart from Recommended items","ui-chromium","2026-09-16","passed","2026-09-16","Cart Operations Tests","ui/documented/cart-operations.spec.ts","",""
"","2858","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality","ui-chromium","2026-09-16","passed","2026-09-16","User Experience Tests","ui/documented/user-experience.spec.ts","",""
"","13126","Test Case 1: Register User","ui-chromium","2026-09-16","passed","2026-09-16","Authentication Tests","ui/documented/authentication.spec.ts","",""
"","5252","Test Case 18: View Category Products","ui-chromium","2026-09-16","passed","2026-09-16","Product Discovery Tests","ui/documented/product-discovery.spec.ts","",""
"","142","API 11: POST To Create User Account","api","2026-09-16","passed","2026-09-16","User Management APIs","api/documented/user-management.spec.ts","",""
"","1874","API 12: DELETE To Delete User Account","api","2026-09-16","passed","2026-09-16","User Management APIs","api/documented/user-management.spec.ts","",""
"","8295","Test Case 2: Login User with correct email and password","ui-chromium","2026-09-16","passed","2026-09-16","Authentication Tests","ui/documented/authentication.spec.ts","",""
"","3483","API 8: POST To Verify Login without email parameter","api","2026-09-16","passed","2026-09-16","Authentication APIs","api/documented/authentication.spec.ts","",""
"","8674","Test Case 6: Contact Us Form","ui-chromium","2026-09-16","passed","2026-09-16","Content and Navigation Tests","ui/documented/content-navigation.spec.ts","",""
"","2689","Test Case 3: Login User with incorrect email and password","ui-chromium","2026-09-16","passed","2026-09-16","Authentication Tests","ui/documented/authentication.spec.ts","",""
"","7464","Test Case 5: Register User with existing email","ui-chromium","2026-09-16","passed","2026-09-16","Authentication Tests","ui/documented/authentication.spec.ts","",""
"","247","API 5: POST To Search Product","api","2026-09-16","passed","2026-09-16","Product APIs","api/documented/products.spec.ts","",""
