"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","107","API 9: DELETE To Verify Login","api","Wed Oct 08 01:23:26 UTC 2025","passed","Wed Oct 08 01:23:26 UTC 2025","Authentication APIs","api/documented/authentication.spec.ts","",""
"","17144","Test Case 15: Place Order: Register before Checkout","ui-chromium","Wed Oct 08 01:23:57 UTC 2025","passed","Wed Oct 08 01:24:15 UTC 2025","Checkout and Order Tests","ui/documented/checkout-flows.spec.ts","",""
"","3149","API 7: POST To Verify Login with valid details","api","Wed Oct 08 01:23:24 UTC 2025","passed","Wed Oct 08 01:23:27 UTC 2025","Authentication APIs","api/documented/authentication.spec.ts","",""
"","2630","Test Case 22: Add to cart from Recommended items","ui-chromium","Wed Oct 08 01:23:54 UTC 2025","passed","Wed Oct 08 01:23:57 UTC 2025","Cart Operations Tests","ui/documented/cart-operations.spec.ts","",""
"","2474","API 8: POST To Verify Login without email parameter","api","Wed Oct 08 01:23:24 UTC 2025","passed","Wed Oct 08 01:23:26 UTC 2025","Authentication APIs","api/documented/authentication.spec.ts","",""
"","1569","Test Case 11: Verify Subscription in Cart page","ui-chromium","Wed Oct 08 01:24:40 UTC 2025","passed","Wed Oct 08 01:24:42 UTC 2025","Content and Navigation Tests","ui/documented/content-navigation.spec.ts","",""
"","3547","API 14: Get user account detail by email","api","Wed Oct 08 01:23:30 UTC 2025","passed","Wed Oct 08 01:23:34 UTC 2025","User Management APIs","api/documented/user-management.spec.ts","",""
"","2456","Test Case 8: Verify All Products and product detail page","ui-chromium","Wed Oct 08 01:24:36 UTC 2025","passed","Wed Oct 08 01:24:39 UTC 2025","Content and Navigation Tests","ui/documented/content-navigation.spec.ts","",""
"","108","API 2: POST To All Products List","api","Wed Oct 08 01:23:27 UTC 2025","passed","Wed Oct 08 01:23:27 UTC 2025","Product APIs","api/documented/products.spec.ts","",""
"","101","API 6: POST To Search Product without search_product parameter","api","Wed Oct 08 01:23:27 UTC 2025","passed","Wed Oct 08 01:23:27 UTC 2025","Product APIs","api/documented/products.spec.ts","",""
"","124","API 11: POST To Create User Account","api","Wed Oct 08 01:23:27 UTC 2025","passed","Wed Oct 08 01:23:27 UTC 2025","User Management APIs","api/documented/user-management.spec.ts","",""
"","3342","Test Case 17: Remove Products From Cart","ui-chromium","Wed Oct 08 01:23:54 UTC 2025","passed","Wed Oct 08 01:23:57 UTC 2025","Cart Operations Tests","ui/documented/cart-operations.spec.ts","",""
"","11369","Test Case 20: Search Products and Verify Cart After Login","ui-chromium","Wed Oct 08 01:24:47 UTC 2025","passed","Wed Oct 08 01:24:59 UTC 2025","Product Discovery Tests","ui/documented/product-discovery.spec.ts","",""
