"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4844","Test Case 19: View & Cart Brand Products","ui-chromium","2026-08-27","passed","2026-08-27","Product Discovery Tests","ui/documented/product-discovery.spec.ts","",""
"","4784","Test Case 5: Register User with existing email","ui-chromium","2026-08-27","passed","2026-08-27","Authentication Tests","ui/documented/authentication.spec.ts","",""
"","2117","API 8: POST To Verify Login without email parameter","api","2026-08-27","passed","2026-08-27","Authentication APIs","api/documented/authentication.spec.ts","",""
"","3035","Test Case 22: Add to cart from Recommended items","ui-chromium","2026-08-27","passed","2026-08-27","Cart Operations Tests","ui/documented/cart-operations.spec.ts","",""
"","2128","Test Case 10: Verify Subscription in home page","ui-chromium","2026-08-27","passed","2026-08-27","Content and Navigation Tests","ui/documented/content-navigation.spec.ts","",""
"","8090","Test Case 2: Login User with correct email and password","ui-chromium","2026-08-27","passed","2026-08-27","Authentication Tests","ui/documented/authentication.spec.ts","",""
"","17453","Test Case 23: Verify address details in checkout page","ui-chromium","2026-08-27","passed","2026-08-27","Checkout and Order Tests","ui/documented/checkout-flows.spec.ts","",""
"","5152","Test Case 17: Remove Products From Cart","ui-chromium","2026-08-27","passed","2026-08-27","Cart Operations Tests","ui/documented/cart-operations.spec.ts","",""
"","15420","Test Case 16: Place Order: Login before Checkout","ui-chromium","2026-08-27","passed","2026-08-27","Checkout and Order Tests","ui/documented/checkout-flows.spec.ts","",""
"","1810","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","ui-chromium","2026-08-27","passed","2026-08-27","User Experience Tests","ui/documented/user-experience.spec.ts","",""
"","83","API 2: POST To All Products List","api","2026-08-27","passed","2026-08-27","Product APIs","api/documented/products.spec.ts","",""
"","1711","API 13: PUT To Update User Account","api","2026-08-27","passed","2026-08-27","User Management APIs","api/documented/user-management.spec.ts","",""
"","4211","Test Case 21: Add review on product","ui-chromium","2026-08-27","passed","2026-08-27","User Experience Tests","ui/documented/user-experience.spec.ts","",""
"","6789","Test Case 12: Add Products in Cart","ui-chromium","2026-08-27","passed","2026-08-27","Cart Operations Tests","ui/documented/cart-operations.spec.ts","",""
"","1863","API 12: DELETE To Delete User Account","api","2026-08-27","passed","2026-08-27","User Management APIs","api/documented/user-management.spec.ts","",""
"","482","API 3: Get All Brands List","api","2026-08-27","passed","2026-08-27","Brand APIs","api/documented/brands.spec.ts","",""
"","3314","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality","ui-chromium","2026-08-27","passed","2026-08-27","User Experience Tests","ui/documented/user-experience.spec.ts","",""
"","85","API 6: POST To Search Product without search_product parameter","api","2026-08-27","passed","2026-08-27","Product APIs","api/documented/products.spec.ts","",""
"","192","API 10: POST To Verify Login with invalid details","api","2026-08-27","passed","2026-08-27","Authentication APIs","api/documented/authentication.spec.ts","",""
"","21591","Test Case 14: Place Order: Register while Checkout","ui-chromium","2026-08-27","passed","2026-08-27","Checkout and Order Tests","ui/documented/checkout-flows.spec.ts","",""
"","3722","Test Case 8: Verify All Products and product detail page","ui-chromium","2026-08-27","passed","2026-08-27","Content and Navigation Tests","ui/documented/content-navigation.spec.ts","",""
"","293","API 4: PUT To All Brands List","api","2026-08-27","passed","2026-08-27","Brand APIs","api/documented/brands.spec.ts","",""
"","3467","Test Case 11: Verify Subscription in Cart page","ui-chromium","2026-08-27","passed","2026-08-27","Content and Navigation Tests","ui/documented/content-navigation.spec.ts","",""
"","100","API 11: POST To Create User Account","api","2026-08-27","passed","2026-08-27","User Management APIs","api/documented/user-management.spec.ts","",""
"","22299","Test Case 15: Place Order: Register before Checkout","ui-chromium","2026-08-27","passed","2026-08-27","Checkout and Order Tests","ui/documented/checkout-flows.spec.ts","",""
"","2455","Test Case 3: Login User with incorrect email and password","ui-chromium","2026-08-27","passed","2026-08-27","Authentication Tests","ui/documented/authentication.spec.ts","",""
