"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2824","Test Case 18: View Category Products","ui-chromium","Fri Oct 17 01:25:32 UTC 2025","passed","Fri Oct 17 01:25:35 UTC 2025","Product Discovery Tests","ui/documented/product-discovery.spec.ts","",""
"","5486","Test Case 2: Login User with correct email and password","ui-chromium","Fri Oct 17 01:24:24 UTC 2025","passed","Fri Oct 17 01:24:30 UTC 2025","Authentication Tests","ui/documented/authentication.spec.ts","",""
"","5521","Test Case 12: Add Products in Cart","ui-chromium","Fri Oct 17 01:24:37 UTC 2025","passed","Fri Oct 17 01:24:42 UTC 2025","Cart Operations Tests","ui/documented/cart-operations.spec.ts","",""
"","2178","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality","ui-chromium","Fri Oct 17 01:25:40 UTC 2025","passed","Fri Oct 17 01:25:43 UTC 2025","User Experience Tests","ui/documented/user-experience.spec.ts","",""
"","131","API 4: PUT To All Brands List","api","Fri Oct 17 01:24:18 UTC 2025","passed","Fri Oct 17 01:24:18 UTC 2025","Brand APIs","api/documented/brands.spec.ts","",""
"","13722","Test Case 23: Verify address details in checkout page","ui-chromium","Fri Oct 17 01:25:06 UTC 2025","passed","Fri Oct 17 01:25:20 UTC 2025","Checkout and Order Tests","ui/documented/checkout-flows.spec.ts","",""
"","2196","API 13: PUT To Update User Account","api","Fri Oct 17 01:24:18 UTC 2025","passed","Fri Oct 17 01:24:20 UTC 2025","User Management APIs","api/documented/user-management.spec.ts","",""
"","3171","Test Case 21: Add review on product","ui-chromium","Fri Oct 17 01:25:37 UTC 2025","passed","Fri Oct 17 01:25:40 UTC 2025","User Experience Tests","ui/documented/user-experience.spec.ts","",""
"","4783","Test Case 5: Register User with existing email","ui-chromium","Fri Oct 17 01:24:32 UTC 2025","passed","Fri Oct 17 01:24:37 UTC 2025","Authentication Tests","ui/documented/authentication.spec.ts","",""
"","130","API 2: POST To All Products List","api","Fri Oct 17 01:24:18 UTC 2025","passed","Fri Oct 17 01:24:18 UTC 2025","Product APIs","api/documented/products.spec.ts","",""
"","1897","Test Case 7: Verify Test Cases Page","ui-chromium","Fri Oct 17 01:25:26 UTC 2025","passed","Fri Oct 17 01:25:28 UTC 2025","Content and Navigation Tests","ui/documented/content-navigation.spec.ts","",""
"","3367","Test Case 17: Remove Products From Cart","ui-chromium","Fri Oct 17 01:24:40 UTC 2025","passed","Fri Oct 17 01:24:43 UTC 2025","Cart Operations Tests","ui/documented/cart-operations.spec.ts","",""
"","135","API 9: DELETE To Verify Login","api","Fri Oct 17 01:24:17 UTC 2025","passed","Fri Oct 17 01:24:17 UTC 2025","Authentication APIs","api/documented/authentication.spec.ts","",""
"","16026","Test Case 15: Place Order: Register before Checkout","ui-chromium","Fri Oct 17 01:24:50 UTC 2025","passed","Fri Oct 17 01:25:06 UTC 2025","Checkout and Order Tests","ui/documented/checkout-flows.spec.ts","",""
"","16154","Test Case 24: Download Invoice after purchase order","ui-chromium","Fri Oct 17 01:25:12 UTC 2025","passed","Fri Oct 17 01:25:28 UTC 2025","Checkout and Order Tests","ui/documented/checkout-flows.spec.ts","",""
"","3108","API 8: POST To Verify Login without email parameter","api","Fri Oct 17 01:24:15 UTC 2025","passed","Fri Oct 17 01:24:18 UTC 2025","Authentication APIs","api/documented/authentication.spec.ts","",""
"","3403","Test Case 8: Verify All Products and product detail page","ui-chromium","Fri Oct 17 01:25:28 UTC 2025","passed","Fri Oct 17 01:25:31 UTC 2025","Content and Navigation Tests","ui/documented/content-navigation.spec.ts","",""
"","7919","Test Case 22: Add to cart from Recommended items","ui-chromium","Fri Oct 17 01:24:42 UTC 2025","passed","Fri Oct 17 01:24:50 UTC 2025","Cart Operations Tests","ui/documented/cart-operations.spec.ts","",""
"","10121","Test Case 1: Register User","ui-chromium","Fri Oct 17 01:24:21 UTC 2025","passed","Fri Oct 17 01:24:31 UTC 2025","Authentication Tests","ui/documented/authentication.spec.ts","",""
"","149","API 3: Get All Brands List","api","Fri Oct 17 01:24:17 UTC 2025","passed","Fri Oct 17 01:24:18 UTC 2025","Brand APIs","api/documented/brands.spec.ts","",""
